class,value
mm,3.97869429
mm,3.6647799
mm,3.2659587
mm,3.991215577
mm,3.864422454
mm,4.042638015
mm,3.60509435
mm,3.826791503
mm,3.645808801
mm,3.851759673
mm,3.207874254
mm,3.546974244
mm,3.724308159
mm,3.900551431
mm,4.083072198
mm,3.424400981
mm,3.599346758
mm,3.86352107
mm,3.313949736
mm,3.962304747
mm,4.151986608
mm,4.318109773
mm,3.805672629
mm,3.801814845
mm,4.250591401
mm,3.767041722
mm,3.968605229
mm,4.008671783
mm,3.942017213
mm,3.685886393
mm,1.746979831
mm,1.514570904
mm,1.869355177
mm,1.540742711
mm,1.914252032
mm,2.081767891
mm,1.167834324
mm,1.82869534
mm,2.026278276
mm,1.949765096
mm,2.14253998
mm,1.632042342
mm,1.676688801
mm,1.868553519
mm,1.884070797
mm,1.870403802
mm,1.978325993
mm,1.890600865
mm,1.314790737
mm,1.767373287
mm,1.525869268
mm,1.686356596
mm,2.284683647
mm,1.832619309
mm,2.470787953
mm,1.965518666
mm,1.823469761
mm,1.73822755
mm,1.939529395
mm,1.451854014
mm,1.761811678
mm,1.910885062
mm,1.886351128
mm,1.497819185
mm,1.53246908
mm,1.532550872
mm,2.128440957
mm,2.06667493
mm,1.757848217
mm,1.811493551
mm,1.909239056
mm,1.85783527
mm,2.047473101
mm,2.204758472
mm,2.210921301
mm,2.268359921
mm,2.047796797
mm,1.824385154
mm,2.197143587
mm,1.493662828
mm,3.491914363
mm,3.862679331
mm,3.534762939
mm,3.772690998
mm,3.579690119
mm,3.879989462
mm,3.23114138
mm,3.850892025
mm,3.633610104
mm,3.602349867
mm,3.281099428
mm,3.364393408
mm,3.60783622
mm,3.860817275
mm,3.645428056
mm,3.565251022
mm,3.822282486
mm,3.96182556
mm,3.873240106
mm,3.61648381
mm,3.745316756
mm,3.941155099
mm,3.578955307
mm,3.800389723
mm,4.079894335
mm,3.582280266
mm,4.185926349
mm,4.111735865
mm,3.623659146
mm,4.212135629
mm,3.926771606
mm,3.817608498
mm,3.478870657
mm,3.307281109
mm,4.380811718
mm,3.798538283
mm,4.103476286
mm,3.388677785
mm,3.485899099
mm,3.409626909
mm,3.698135234
mm,3.839519672
mm,3.655349846
mm,3.635900562
mm,3.695610209
mm,4.177018436
mm,3.395044358
mm,3.952137613
mm,3.743355698
mm,4.51367381
mm,1.523434906
mm,2.641879951
mm,1.856529518
mm,2.02493304
mm,1.88038227
mm,1.621822235
mm,1.430088749
mm,2.013967969
mm,2.040244626
mm,1.943291852
mm,1.807527705
mm,2.027974994
mm,1.648647651
mm,1.782270914
mm,1.78190394
mm,1.969434973
mm,1.900628653
mm,1.744758218
mm,1.866320943
mm,1.216547538
mm,2.545425602
mm,1.918471115
mm,2.396149459
mm,2.365141929
mm,2.035985783
mm,1.864508975
mm,2.327048722
mm,1.674377711
mm,2.316187258
mm,1.637555715
mm,2.035783067
mm,1.575531711
mm,1.976222321
mm,2.082229497
mm,1.97088896
mm,1.794799667
mm,1.666828146
mm,1.509100149
mm,2.011181066
mm,1.491676912
mm,1.776023652
mm,2.495696868
mm,1.525657882
mm,2.222394481
mm,2.07785031
mm,1.825162859
mm,1.667002506
mm,2.04413931
mm,1.409548814
mm,1.874056224
mm,3.265131388
mm,3.76899009
mm,4.135932313
mm,3.73291109
mm,4.664062938
mm,3.911120138
mm,3.899588857
mm,4.12221682
mm,3.760468981
mm,3.737228105
mm,3.430400914
mm,3.491258344
mm,4.120184367
mm,3.946911514
mm,3.744082775
mm,3.757077239
mm,3.406071884
mm,3.838345921
mm,4.260936742
mm,3.03190718
mm,3.558899501
mm,4.053193337
mm,3.371994005
mm,3.555446801
mm,3.665179104
mm,3.987424756
mm,3.348623512
mm,3.777413846
mm,3.564219052
mm,3.844327842
mm,3.545768033
mm,3.637749104
mm,3.655431292
mm,4.560302187
mm,4.099579418
mm,3.509835483
mm,3.928469361
mm,3.887448847
mm,3.612561225
mm,4.38156538
mm,3.857988024
mm,4.056197109
mm,4.039259835
mm,3.984958035
mm,4.254665955
mm,4.077309295
mm,4.018360534
mm,3.238108603
mm,4.624257726
mm,3.444496284
mm,1.615280757
mm,1.737308362
mm,2.032457059
mm,1.392489498
mm,2.242688868
mm,1.84808932
mm,1.939159785
mm,1.737495202
mm,1.976206093
mm,1.625052331
mm,1.784159905
mm,1.889087152
mm,2.141685684
mm,1.420682083
mm,1.846545992
mm,2.540304052
mm,1.702181633
mm,1.654915598
mm,2.161077706
mm,1.59050603
mm,1.867380773
mm,1.393548328
mm,1.314987915
mm,1.542140841
mm,2.153103063
mm,1.80670208
mm,2.052748059
mm,1.776201918
mm,1.544484995
mm,1.063062701
mm,2.590414816
mm,2.224168154
mm,2.580183446
mm,1.138862922
mm,2.41053663
mm,1.371201536
mm,1.921225314
mm,2.01484396
mm,1.560447361
mm,2.155733607
mm,2.097878696
mm,1.427077666
mm,1.792670534
mm,1.877827133
mm,1.315677714
mm,1.553228699
mm,1.298016494
mm,2.57964754
mm,2.391570334
mm,2.063708866
mm,3.244967786
mm,3.338591894
mm,3.063577944
mm,4.200093648
mm,3.576495213
mm,3.464954998
mm,3.733642636
mm,3.72447079
mm,4.253632171
mm,3.870213805
mm,3.479248056
mm,4.037211078
mm,3.753540313
mm,4.21279976
mm,4.132499039
mm,4.114888083
mm,3.717940126
mm,4.004837381
mm,3.891875065
mm,3.613480176
mm,3.846150028
mm,3.989864461
mm,3.861322332
mm,4.060470101
mm,3.51225877
mm,3.790706129
mm,3.35783311
mm,3.82148889
mm,3.721767289
mm,4.092095577
mm,3.813802035
mm,3.817058227
mm,3.744322227
mm,4.138638538
mm,3.940291432
mm,3.741836939
mm,4.275543456
mm,4.066396312
mm,3.029078319
mm,4.010980683
mm,3.544304984
mm,3.737842934
mm,4.26781811
mm,3.574423061
mm,4.130810527
mm,4.212418148
mm,4.576425387
mm,3.722624463
mm,3.861766118
mm,3.816703768
mm,2.310026106
mm,1.81160116
mm,2.623251017
mm,1.931234562
mm,2.397930685
mm,1.476181751
mm,2.194370694
mm,1.682600738
mm,1.796748935
mm,1.693168622
mm,2.301951454
mm,2.170620945
mm,1.996050486
mm,1.916134124
mm,1.514406458
mm,1.181059693
mm,1.918343007
mm,1.902685835
mm,1.636928574
mm,1.897015531
mm,1.832649959
mm,2.601872189
mm,2.476162393
mm,2.004157725
mm,2.566488705
mm,2.236681256
mm,1.598129196
mm,2.102059092
mm,1.769445337
mm,1.738321824
mm,2.218436061
mm,1.74864285
mm,1.964005926
mm,1.394389875
mm,1.90805902
mm,1.678744877
mm,2.25631328
mm,1.688126115
mm,1.950418869
mm,1.743369405
mm,1.697708705
mm,2.011813378
mm,1.400112457
mm,1.891770355
mm,1.749891685
mm,2.203748264
mm,2.05063015
mm,2.4775806
mm,2.357318195
mm,1.675973492
mm,4.374523956
mm,3.923308834
mm,3.630151496
mm,3.76336708
mm,4.159255532
mm,4.134756393
mm,3.785163217
mm,3.39710721
mm,3.57683751
mm,4.622922939
mm,3.695676068
mm,3.982157591
mm,4.015835165
mm,4.35569509
mm,3.833491712
mm,3.565699357
mm,3.439521468
mm,4.194545267
mm,3.737834997
mm,3.567464589
mm,3.859909406
mm,3.923265701
mm,3.781289291
mm,3.96958881
mm,4.054677082
mm,3.306678676
mm,3.660403507
mm,4.598185156
mm,3.69904484
mm,3.292541436
mm,3.487135871
mm,3.78014226
mm,3.894517318
mm,4.306016192
mm,4.137739724
mm,3.760094909
mm,4.315168903
mm,4.119882727
mm,3.496576207
mm,3.54005393
mm,3.868582842
mm,4.001057829
mm,3.938085864
mm,4.084239891
mm,2.74719572
mm,3.607426052
mm,3.946705506
mm,3.732153443
mm,3.876325453
mm,3.947576329
mm,1.702192889
mm,1.528123798
mm,1.927467725
mm,1.800098746
mm,1.821429107
mm,1.893997403
mm,1.648228067
mm,2.020260258
mm,1.435504847
mm,1.75012806
mm,1.507870774
mm,1.91609238
mm,1.573867113
mm,1.769682491
mm,1.587720127
mm,1.858646262
mm,1.931854555
mm,1.842141637
mm,1.117760124
mm,1.956557866
mm,1.897811689
mm,2.011215759
mm,1.37906949
mm,1.803330734
mm,1.982956157
mm,1.726880608
mm,1.74793918
mm,2.420122746
mm,2.013990516
mm,1.269859562
mm,2.724385136
mm,1.60147607
mm,1.709641994
mm,2.234784744
mm,2.084817946
mm,1.854233292
mm,1.873778281
mm,2.008753389
mm,1.376646196
mm,1.895178889
mm,1.929392888
mm,1.599773654
mm,2.359960304
mm,1.997829082
mm,1.771505692
mm,2.00893505
mm,1.884435769
mm,2.054188591
mm,1.691843975
mm,2.132367877
mm,3.830660535
mm,3.347663222
mm,3.708212579
mm,4.030779446
mm,4.052835044
mm,4.139375567
mm,3.113540788
mm,3.596841383
mm,3.992961855
mm,4.166367265
mm,3.772904847
mm,3.907448138
mm,3.565633082
mm,3.695830978
mm,3.958562907
mm,4.139617112
mm,3.705594561
mm,3.840067508
mm,3.367313988
mm,3.330476033
mm,3.556471869
mm,3.847427644
mm,4.180383943
mm,4.183585712
mm,3.898428706
mm,4.397722961
mm,4.566383305
mm,3.744453414
mm,3.970818481
mm,4.166821698
mm,3.333811062
mm,3.496001457
mm,3.793748879
mm,3.506895515
mm,3.658844628
mm,3.562980361
mm,3.697940484
mm,3.477062365
mm,4.008209362
mm,4.004015024
mm,3.963998549
mm,4.064089772
mm,3.696213704
mm,3.681344128
mm,4.404114969
mm,3.877732181
mm,3.455577865
mm,3.603544848
mm,3.357354644
mm,3.895893796
mm,2.158737282
mm,2.160521575
mm,1.903338382
mm,1.838426158
mm,1.998201912
mm,1.522613103
mm,2.580404761
mm,2.152749514
mm,1.805102473
mm,2.106446673
mm,2.029536421
mm,1.92802948
mm,2.346628104
mm,1.574996133
mm,1.912364609
mm,2.202148438
mm,2.276651001
mm,1.821068836
mm,2.184636948
mm,2.082919202
mm,1.91158839
mm,2.128813478
mm,2.00775871
mm,2.256962592
mm,0.900077883
mm,1.798706127
mm,1.904483291
mm,1.832258767
mm,1.579794171
mm,2.054925003
mm,2.296241113
mm,1.826061612
mm,1.969203974
mm,2.302479926
mm,1.889671597
mm,1.72461246
mm,1.562494885
mm,1.942594029
mm,1.826782129
mm,1.915238873
mm,2.369553439
mm,1.988461194
mm,2.019503087
mm,1.440255976
mm,2.028615379
mm,2.198499397
mm,1.616107591
mm,1.953393197
mm,1.805953732
mm,2.286197182
mm,3.48583341
mm,4.17791169
mm,3.552412087
mm,3.334360173
mm,3.506282862
mm,3.633220952
mm,3.936744527
mm,3.695590023
mm,3.59672101
mm,3.894038775
mm,3.493564567
mm,3.624413411
mm,3.390219534
mm,4.306562213
mm,3.532954879
mm,3.274169463
mm,3.808046155
mm,3.507470152
mm,3.494573914
mm,4.208247373
mm,3.889291305
mm,4.14669339
mm,4.295183747
mm,3.746378299
mm,3.724595561
mm,3.429128095
mm,3.80443999
mm,3.367359849
mm,3.385154297
mm,3.600615676
mm,4.157308006
mm,3.579121372
mm,3.778841568
mm,3.957825669
mm,3.388226148
mm,3.272641558
mm,4.073167788
mm,3.432983558
mm,3.451202744
mm,3.52930944
mm,3.842561044
mm,4.230690235
mm,3.754917963
mm,3.980978511
mm,3.989114071
mm,3.655837778
mm,3.560284916
mm,3.167388733
mm,3.721108571
mm,3.985264672
mm,1.806714092
mm,2.092113792
mm,2.43586999
mm,2.122147462
mm,1.025467425
mm,1.594357228
mm,2.155267847
mm,1.342059636
mm,2.057873904
mm,2.062968882
mm,2.138488179
mm,2.192365359
mm,2.407986231
mm,2.215795849
mm,1.771132756
mm,1.660327599
mm,2.614762839
mm,1.370608053
mm,1.873465688
mm,1.845574065
mm,2.230297749
mm,1.554035184
mm,1.903504037
mm,2.305065093
mm,2.134084208
mm,2.025820197
mm,1.879053619
mm,2.564778556
mm,1.874946289
mm,1.494788271
mm,2.093440687
mm,2.206777318
mm,1.788934551
mm,1.45532786
mm,1.505022665
mm,1.338010277
mm,1.991106551
mm,2.097708578
mm,1.730934513
mm,2.201491716
mm,1.729369384
mm,1.693133465
mm,1.867672226
mm,1.688053206
mm,2.207684275
mm,1.088598131
mm,1.405057948
mm,1.864279324
mm,2.465758301
mm,1.505183275
mm,3.631070877
mm,4.493813129
mm,3.882914126
mm,3.214330371
mm,3.797497708
mm,4.170071921
mm,3.675816883
mm,4.054041167
mm,3.833774278
mm,3.695367349
mm,3.672378784
mm,3.97770832
mm,3.443658352
mm,3.761362614
mm,3.842892435
mm,3.593490674
mm,4.141314548
mm,3.84526772
mm,3.675543693
mm,3.621973018
mm,3.331550859
mm,4.047243416
mm,3.714978428
mm,3.487599499
mm,4.036293088
mm,3.927553674
mm,4.005919931
mm,4.027357281
mm,4.249456553
mm,3.859227777
mm,3.65040872
mm,4.402180149
mm,3.786186879
mm,3.605547944
mm,3.884037599
mm,3.899770576
mm,3.55578401
mm,3.33717553
mm,3.923382398
mm,3.521983132
mm,3.900495693
mm,4.046394227
mm,3.832348123
mm,3.617836495
mm,4.186641935
mm,4.277056907
mm,3.648865973
mm,4.225872404
mm,4.321261881
mm,3.625623056
mm,2.107878822
mm,1.502498297
mm,1.333800054
mm,1.310728712
mm,1.905582073
mm,1.623971875
mm,1.983612659
mm,1.867456557
mm,1.735081388
mm,1.879277058
mm,1.929960337
mm,1.671764046
mm,1.659987362
mm,1.713821108
mm,1.729361043
mm,2.059467544
mm,2.150020598
mm,1.921731407
mm,2.608014406
mm,2.025132984
mm,2.091534938
mm,1.728276401
mm,1.76396687
mm,1.796723615
mm,2.203179658
mm,1.504902623
mm,1.773076859
mm,1.830418
mm,2.188227742
mm,1.290456366
mm,2.216010453
mm,1.783262999
mm,1.93832316
mm,1.988690627
mm,1.216216652
mm,1.863768521
mm,2.006690038
mm,2.012200793
mm,2.076341734
mm,1.909164266
mm,1.65647283
mm,1.787095846
mm,1.795944666
mm,1.355137163
mm,2.178289394
mm,2.295648318
mm,2.196353928
mm,1.739183822
mm,2.046238798
mm,1.9657826
mm,3.428671808
mm,3.5177561
mm,3.96587658
mm,4.027686554
mm,3.111718324
mm,3.50283193
mm,3.386793982
mm,3.752364291
mm,3.543844927
mm,4.324373636
mm,3.800614434
mm,3.611319031
mm,4.32678808
mm,3.723706176
mm,3.995829414
mm,3.266744197
mm,3.345443415
mm,3.677762702
mm,3.85706154
mm,3.988469212
mm,3.062942104
mm,3.705073143
mm,3.942748526
mm,3.9268416
mm,4.108924308
mm,4.158163796
mm,3.509397401
mm,3.883777819
mm,3.189646854
mm,3.946928256
mm,4.264479271
mm,4.201107116
mm,3.737523997
mm,4.215850011
mm,3.553259862
mm,4.332061366
mm,3.753334455
mm,3.859433466
mm,3.806490804
mm,3.937558645
mm,3.26793315
mm,3.491523748
mm,3.918844292
mm,4.296564935
mm,4.353062403
mm,4.09661756
mm,3.873460915
mm,4.13538401
mm,3.577568884
mm,3.974454116
mm,1.409681658
mm,1.78334729
mm,2.193156097
mm,2.221576015
mm,2.03004919
mm,1.787999483
mm,1.808686884
mm,1.707132899
mm,1.728170361
mm,1.997342045
mm,1.936021716
mm,2.239817936
mm,1.944671459
mm,2.071230767
mm,1.407247587
mm,1.768028598
mm,1.764874632
mm,1.863652103
mm,1.98144148
mm,2.090562881
mm,2.048013531
mm,1.734899477
mm,1.58943932
mm,2.132642389
mm,2.25646206
mm,2.102724656
mm,2.313730672
mm,1.824416749
mm,1.808402957
mm,1.86794945
mm,2.072437242
mm,1.902735642
mm,1.971981517
mm,1.863851047
mm,1.838677751
mm,2.005338782
mm,2.028248336
mm,1.982680123
mm,2.218038039
mm,2.01676399
mm,2.214341387
mm,1.689234475
mm,2.193797122
mm,1.724089561
mm,2.288500259
mm,2.306574103
mm,1.850669172
mm,1.691414671
mm,1.908889762
mm,1.656864656
mm,4.103889892
mm,3.608128763
mm,3.518766028
mm,3.101002075
mm,3.583781254
mm,3.653991388
mm,3.110876331
mm,3.639406863
mm,4.03104397
mm,3.952730032
mm,3.327304936
mm,3.685858184
mm,3.588789404
mm,3.805540618
mm,4.075451147
mm,3.367521397
mm,3.447072434
mm,3.683681997
mm,4.093826436
mm,3.447038911
mm,3.774259508
mm,3.416984931
mm,3.787765355
mm,3.555149086
mm,4.294981956
mm,3.791035891
mm,3.666304777
mm,3.966703662
mm,3.295039127
mm,3.655961817
mm,3.683557263
mm,3.929681759
mm,4.56424443
mm,3.884695781
mm,3.53429665
mm,3.821110505
mm,3.312720458
mm,4.032056759
mm,4.164327315
mm,4.149026666
mm,4.348929375
mm,3.841583832
mm,2.914156196
mm,3.676323471
mm,3.50549226
mm,3.121176672
mm,3.855566648
mm,3.780850461
mm,3.34361304
mm,3.876524279
mm,2.43350943
mm,1.31529187
mm,2.039468634
mm,1.857184699
mm,2.303167897
mm,1.96705425
mm,2.193761918
mm,2.233730264
mm,1.731378038
mm,1.89238094
mm,2.677446738
mm,1.832994225
mm,2.016292308
mm,2.105969627
mm,2.330752931
mm,2.103676673
mm,2.01957416
mm,2.071545534
mm,1.873437746
mm,2.316990845
mm,1.856825051
mm,2.208910758
mm,2.19572812
mm,1.681196894
mm,1.82096084
mm,1.494591699
mm,1.682147794
mm,2.270635539
mm,1.81645157
mm,1.733970885
mm,1.133187625
mm,1.984937039
mm,1.608182949
mm,1.956544037
mm,2.045147402
mm,1.455010229
mm,1.955558511
mm,2.541780801
mm,2.026317353
mm,1.821276262
mm,1.94628891
mm,1.995331764
mm,1.222058811
mm,2.065971236
mm,1.937598653
mm,2.045500044
mm,1.8828787
mm,2.180778602
mm,1.779816605
mm,2.465267314
mm,4.321081072
mm,3.628651581
mm,3.684792339
mm,3.596802591
mm,3.476228872
mm,3.186433429
mm,3.527358515
mm,3.427981045
mm,3.442281997
mm,3.659226756
mm,3.244442545
mm,4.360293846
mm,3.578960533
mm,4.039603984
mm,4.126092245
mm,3.749221297
mm,4.234242965
mm,3.620036052
mm,3.934597527
mm,4.064328282
mm,3.954158389
mm,3.720428265
mm,4.265753804
mm,3.920963824
mm,3.549937736
mm,4.028924938
mm,3.598009119
mm,3.712893373
mm,3.907137322
mm,3.908676441
mm,4.308038857
mm,3.501923041
mm,3.625748718
mm,3.300619666
mm,4.092544354
mm,3.497935074
mm,4.052344941
mm,3.726291637
mm,3.858967792
mm,3.90266118
mm,3.256242303
mm,4.203060632
mm,3.453427304
mm,4.209211525
mm,4.001770798
mm,3.425725689
mm,3.975117435
mm,3.523990775
mm,4.174087485
mm,3.947903473
mm,1.31490747
mm,1.696637976
mm,1.989421925
mm,1.955331422
mm,1.918433633
mm,2.229081608
mm,2.057421244
mm,1.017434567
mm,2.26394292
mm,2.113455412
mm,1.951549237
mm,1.963863078
mm,1.817223849
mm,2.353153387
mm,2.045614928
mm,1.999348631
mm,2.354922901
mm,1.607095074
mm,1.933404772
mm,2.017151753
mm,2.137388873
mm,1.554293302
mm,2.241037902
mm,2.066834724
mm,2.302601635
mm,1.644972516
mm,1.758370115
mm,1.547439313
mm,1.681377248
mm,2.407458911
mm,1.836197314
mm,2.423789673
mm,1.900929411
mm,2.417695246
mm,2.299506024
mm,1.813392331
mm,1.970204629
mm,1.898838395
mm,1.809300336
mm,1.981890375
mm,2.166381072
mm,1.641213797
mm,1.877662374
mm,1.459373773
mm,2.001672285
mm,1.729962443
mm,2.172791996
mm,2.447558749
mm,2.049236355
mm,1.929992953
mm,3.646097764
mm,3.796124166
mm,3.778035956
mm,3.290616075
mm,3.784640149
mm,3.239441884
mm,3.921213976
mm,3.757040573
mm,3.453332343
mm,3.950554248
mm,3.223643839
mm,3.646547748
mm,3.835444692
mm,3.644296802
mm,3.037217697
mm,4.177848603
mm,3.939162714
mm,3.748919127
mm,3.532373875
mm,4.180971177
mm,3.505606578
mm,3.947206885
mm,3.678033015
mm,3.842572952
mm,4.029057258
mm,3.594986749
mm,3.42546624
mm,3.8104666
mm,4.06284273
mm,3.847227763
mm,3.889517383
mm,3.958221941
mm,3.483718615
mm,3.886232089
mm,3.926035192
mm,3.93347391
mm,3.426173068
mm,4.356285468
mm,3.483128118
mm,3.727407014
mm,3.954956615
mm,3.896755741
mm,3.786365948
mm,4.103800533
mm,4.314594515
mm,4.207494002
mm,3.667969534
mm,4.102251722
mm,3.725688917
mm,3.789481586
mm,1.765973754
mm,1.754255026
mm,1.297441373
mm,2.190216265
mm,1.948928435
mm,2.322788919
mm,1.695126377
mm,2.289901944
mm,2.659985369
mm,1.415504129
mm,2.493006666
mm,2.306984346
mm,1.930198719
mm,1.579748117
mm,2.004039754
mm,1.715066494
mm,1.514351628
mm,1.593340739
mm,1.636045709
mm,1.543034131
mm,2.0301314
mm,1.899230864
mm,1.66053261
mm,2.289807747
mm,1.854560885
mm,1.330809628
mm,2.571109631
mm,2.015177797
mm,1.884705238
mm,1.834943114
mm,1.816558463
mm,2.834039426
mm,2.316602181
mm,1.599308595
mm,1.819349279
mm,1.31803083
mm,2.074306833
mm,1.971787971
mm,2.403867894
mm,1.882267762
mm,2.446324758
mm,2.159128815
mm,1.267695166
mm,1.958954705
mm,1.977365375
mm,1.102140549
mm,1.484438043
mm,2.186584073
mm,1.723578707
mm,1.732116141
mm,4.152219615
mm,3.469431112
mm,3.781689361
mm,3.620972307
mm,3.719524261
mm,3.499876664
mm,4.219298408
mm,3.918520152
mm,3.565835862
mm,3.831951764
mm,4.186333604
mm,3.638814994
mm,3.969202178
mm,3.705422023
mm,3.581735947
mm,4.1040342
mm,4.013631575
mm,3.725683603
mm,4.211403318
mm,3.873998138
mm,3.808972539
mm,4.104968135
mm,3.309025733
mm,4.06402877
mm,3.950805556
mm,4.140828384
mm,3.45313894
mm,3.820254002
mm,3.122211565
mm,3.361303042
mm,3.475542637
mm,3.82589615
mm,3.864832929
mm,4.244569684
mm,3.328487408
mm,4.385845718
mm,3.754629612
mm,3.465983811
mm,4.855243795
mm,4.040604878
mm,4.145853569
mm,3.962286945
mm,3.707424655
mm,4.383527038
mm,3.771095722
mm,3.653778166
mm,3.275820611
mm,3.723889879
mm,3.250982626
mm,4.127564885
mm,1.680355861
mm,2.191298288
mm,1.667673937
mm,1.885484743
mm,1.972982508
mm,2.003692695
mm,1.554915417
mm,1.654572283
mm,2.01628494
mm,2.21961462
mm,1.963315789
mm,1.846480484
mm,2.04194598
mm,2.296485681
mm,1.654654553
mm,2.919695875
mm,1.37490976
mm,1.537816015
mm,1.62056873
mm,1.607741731
mm,1.859804596
mm,1.82175616
mm,1.729506955
mm,2.318656425
mm,2.285070202
mm,1.67524657
mm,1.893776934
mm,2.265405127
mm,1.921287163
mm,2.05334068
mm,1.977217909
mm,1.726189283
mm,1.714750243
mm,1.475564215
mm,2.070308558
mm,1.770460662
mm,1.948108316
mm,1.83225171
mm,1.795639318
mm,2.491489768
mm,2.031677045
mm,2.094208784
mm,1.449532619
mm,1.803672041
mm,1.834849713
mm,1.829454558
mm,2.048467271
mm,1.644004882
mm,2.31337604
mm,1.892201568
mm,3.662612863
mm,4.502669863
mm,3.662304266
mm,4.139862858
mm,3.512024736
mm,3.72652727
mm,3.450423315
mm,3.438541916
mm,3.652152198
mm,3.701719104
mm,3.765705116
mm,3.476100502
mm,3.86452143
mm,3.823838054
mm,4.547461221
mm,3.79131746
mm,3.462262526
mm,3.610250577
mm,3.579112772
mm,4.337350037
mm,4.189483122
mm,3.579301252
mm,3.827506582
mm,3.921984433
mm,3.544214209
mm,3.539822663
mm,3.600898194
mm,2.914686521
mm,4.004508876
mm,4.170003801
mm,4.069948345
mm,3.475746334
mm,4.089099648
mm,3.601010038
mm,4.226668302
mm,4.255468525
mm,3.539392514
mm,4.213995533
mm,3.570811571
mm,3.904089092
mm,3.330328472
mm,4.146043969
mm,3.510194552
mm,3.74402237
mm,4.095523042
mm,3.942802957
mm,3.929474142
mm,3.381796624
mm,4.275928091
mm,3.039309561
mm,2.065015594
mm,1.821927545
mm,2.205485982
mm,1.424514032
mm,1.809580088
mm,2.115498689
mm,1.443705329
mm,2.38831662
mm,1.951672335
mm,1.82735752
mm,1.767878031
mm,1.940175812
mm,1.918012358
mm,1.72934201
mm,1.804474067
mm,2.04203129
mm,1.950179651
mm,1.866526323
mm,2.355632492
mm,2.078600215
mm,2.23723464
mm,2.210142437
mm,2.044339765
mm,1.664474851
mm,1.832123286
mm,2.440260049
mm,2.132980504
mm,1.755366233
mm,2.052239526
mm,1.613767045
mm,1.861913908
mm,1.588439783
mm,2.446095946
mm,1.910174464
mm,2.381789069
mm,2.64437364
mm,1.909326258
mm,1.561070275
mm,1.199298898
mm,1.469329846
mm,1.781814037
mm,1.991002907
mm,2.117440445
mm,1.371850098
mm,1.455267499
mm,1.877509472
mm,1.842371314
mm,1.825985718
mm,2.185260967
mm,1.822107482
mm,3.98084699
mm,3.647763156
mm,3.183299357
mm,3.910629196
mm,3.755695694
mm,4.420574109
mm,3.828805741
mm,4.29293592
mm,3.786715717
mm,3.967841607
mm,3.698551904
mm,3.503194497
mm,3.872819258
mm,4.02767443
mm,3.721803794
mm,4.446591127
mm,3.804761811
mm,4.039448401
mm,3.745181245
mm,3.657387582
mm,3.470297098
mm,3.812415897
mm,4.126485121
mm,3.654257404
mm,3.720367112
mm,4.018652596
mm,3.886055299
mm,3.406328849
mm,4.069412873
mm,3.558150573
mm,3.632392938
mm,3.786520225
mm,3.839079229
mm,3.556065473
mm,3.946826164
mm,3.978152492
mm,3.831697569
mm,4.445577161
mm,3.651908013
mm,3.838622423
mm,3.648116768
mm,3.783651313
mm,3.74685923
mm,4.367126283
mm,3.513446102
mm,3.87036315
mm,3.739270936
mm,3.966328017
mm,3.94886613
mm,4.070937851
mm,1.539180312
mm,1.287557798
mm,1.580040503
mm,1.91730641
mm,2.078218375
mm,1.340851168
mm,1.840025992
mm,2.2767243
mm,1.642912781
mm,1.760049126
mm,1.803755867
mm,2.730416882
mm,2.232214459
mm,2.118986891
mm,1.443974153
mm,1.580253232
mm,1.987348835
mm,1.960695951
mm,1.841944548
mm,1.640729339
mm,1.86656399
mm,1.760734277
mm,1.848591225
mm,1.130545894
mm,2.175109289
mm,1.520144951
mm,2.143433794
mm,1.616123805
mm,2.121836751
mm,2.159662478
mm,2.127906647
mm,1.348623559
mm,0.978745177
mm,2.303776563
mm,2.06818507
mm,2.255194797
mm,1.665658241
mm,1.457559857
mm,2.496465427
